shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action,category_encoded,product_name_encoded,risk_encoded,action_encoded
SHP_1609,Mango,fruit,16.75,94.93,12,14,16,80,85,90,13.83,14.87,1704.37,42.92,29.96,2.75,38.0325,0.38032499999999997,9.930000000000007,1,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_1610,Potato,vegetable,39.44,83.73,10,12,15,85,90,92,7.7,22.97,4215.37,34.41,0.63,27.439999999999998,211.28799999999998,2.1128799999999996,-6.269999999999996,1,0.233,73,Low,Maintain cold chain,3,14,2,2
SHP_1611,Carrot,vegetable,13.03,47.95,0,2,4,90,95,98,18.79,9.32,4555.8,1.84,6.59,11.03,207.25369999999998,2.0725369999999996,-47.05,1,0.319,65,Medium,Increase cooling,3,4,3,1
SHP_1612,Fish,meat,10.79,73.93,0,1,2,85,90,95,4.83,6.57,1412.95,25.13,8.14,9.79,47.2857,0.47285699999999997,-16.069999999999993,1,0.02,94,Low,Maintain cold chain,2,6,2,2
SHP_1613,Mango,fruit,21.79,65.51,12,14,16,80,85,90,16.87,2.35,3727.55,16.44,19.6,7.789999999999999,131.41729999999998,1.3141729999999998,-19.489999999999995,1,0.173,79,Low,Maintain cold chain,1,8,2,2
SHP_1614,Fish,meat,21.19,71.39,0,1,2,85,90,95,20.09,18.57,4657.72,45.07,2.7,20.19,405.61710000000005,4.056171000000001,-18.61,1,0.465,51,Medium,Increase cooling,2,6,3,1
SHP_1615,Banana,fruit,12.66,67.25,13,14,16,80,85,90,17.62,4.26,1924.23,7.42,19.08,-1.3399999999999999,-23.610799999999998,0.23610799999999998,-17.75,0,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_1616,Tomato,vegetable,19.8,94.82,10,12,14,85,90,92,18.91,34.25,852.07,34.48,12.27,7.800000000000001,147.49800000000002,1.4749800000000002,4.819999999999993,1,0.251,71,Low,Maintain cold chain,3,15,2,2
SHP_1617,Butter,dairy,24.09,62.15,2,4,6,75,80,85,10.51,3.04,3568.41,12.64,9.34,20.09,211.14589999999998,2.111459,-17.85,1,0.18,78,Low,Maintain cold chain,0,2,2,2
SHP_1618,Apple,fruit,6.48,87.56,0,2,4,85,90,95,5.11,22.78,2229.32,9.63,22.35,4.48,22.892800000000005,0.22892800000000005,-2.4399999999999977,1,0.167,79,Low,Maintain cold chain,1,0,2,2
SHP_1619,Fish,meat,9.14,45.71,0,1,2,85,90,95,3.07,28.41,1281.53,15.34,14.26,8.14,24.9898,0.24989799999999998,-44.29,1,0.02,94,Low,Maintain cold chain,2,6,2,2
SHP_1620,Tomato,vegetable,12.25,78.97,10,12,14,85,90,92,17.52,28.56,1675.28,16.12,13.14,0.25,4.38,0.0438,-11.030000000000001,0,0.08,88,Low,Maintain cold chain,3,15,2,2
SHP_1621,Banana,fruit,35.61,94.17,13,14,16,80,85,90,3.63,32.56,1073.88,0.28,1.28,21.61,78.4443,0.784443,9.170000000000002,1,0.162,80,Low,Maintain cold chain,1,1,2,2
SHP_1622,Paneer,dairy,22.66,46.29,2,3,4,80,85,90,2.96,29.47,1313.36,19.96,15.24,19.66,58.193599999999996,0.581936,-38.71,1,0.13,83,Low,Maintain cold chain,0,13,2,2
SHP_1623,Tomato,vegetable,41.15,86.15,10,12,14,85,90,92,9.71,36.39,2693.45,34.71,3.35,29.15,283.04650000000004,2.8304650000000002,-3.8499999999999943,1,0.359,61,Medium,Increase cooling,3,15,3,1
SHP_1624,Mango,fruit,27.09,53.68,12,14,16,80,85,90,18.67,10.28,545.27,0.51,0.66,13.09,244.39030000000002,2.443903,-31.32,1,0.403,57,Medium,Increase cooling,1,8,3,1
SHP_1625,Orange,fruit,10.03,46.07,4,6,8,80,85,90,4.73,9.58,1339.74,49.34,9.18,4.029999999999999,19.061899999999998,0.19061899999999998,-38.93,1,0.02,94,Low,Maintain cold chain,1,12,2,2
SHP_1626,Tomato,vegetable,10.64,70.01,10,12,14,85,90,92,18.69,11.84,2939.6,35.74,21.84,-1.3599999999999994,-25.41839999999999,0.2541839999999999,-19.989999999999995,0,0.021,93,Low,Maintain cold chain,3,15,2,2
SHP_1627,Chicken,meat,27.0,87.89,0,1,2,85,90,95,8.09,34.8,3021.0,21.49,19.25,26.0,210.34,2.1034,-2.1099999999999994,1,0.305,66,Medium,Increase cooling,2,5,3,1
SHP_1628,Carrot,vegetable,4.09,40.31,0,2,4,90,95,98,15.41,9.0,2540.94,6.63,11.85,2.09,32.2069,0.322069,-54.69,1,0.094,86,Low,Maintain cold chain,3,4,2,2
SHP_1629,Orange,fruit,4.89,60.0,4,6,8,80,85,90,23.09,14.94,4967.9,49.74,3.44,-1.1100000000000003,-25.629900000000006,0.25629900000000005,-25.0,0,0.02,94,Low,Maintain cold chain,1,12,2,2
SHP_1630,Cabbage,vegetable,29.89,42.85,0,2,4,90,95,98,1.28,9.62,2723.07,28.49,6.65,27.89,35.699200000000005,0.35699200000000003,-52.15,1,0.022,93,Low,Maintain cold chain,3,3,2,2
SHP_1631,Mutton,meat,2.03,57.03,0,1,2,85,90,95,13.5,36.89,3386.6,21.82,23.7,1.0299999999999998,13.904999999999998,0.13904999999999998,-32.97,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_1632,Mutton,meat,29.27,55.98,0,1,2,85,90,95,6.47,6.59,498.11,22.7,24.04,28.27,182.90689999999998,1.8290689999999998,-34.02,1,0.254,71,Low,Maintain cold chain,2,10,2,2
SHP_1633,Fish,meat,2.09,90.57,0,1,2,85,90,95,10.43,21.33,770.3,29.43,23.35,1.0899999999999999,11.368699999999999,0.11368699999999998,0.5699999999999932,1,0.02,94,Low,Maintain cold chain,2,6,2,2
SHP_1634,Apple,fruit,10.84,49.5,0,2,4,85,90,95,6.63,35.47,3452.12,49.1,1.89,8.84,58.6092,0.5860920000000001,-40.5,1,0.075,88,Low,Maintain cold chain,1,0,2,2
SHP_1635,Potato,vegetable,20.61,84.77,10,12,15,85,90,92,2.13,12.57,4875.57,14.4,26.68,8.61,18.339299999999998,0.18339299999999997,-5.230000000000004,1,0.02,94,Low,Maintain cold chain,3,14,2,2
SHP_1636,Mango,fruit,16.4,81.67,12,14,16,80,85,90,16.03,21.28,1976.94,39.61,22.74,2.3999999999999986,38.47199999999998,0.3847199999999998,-3.3299999999999983,1,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_1637,Orange,fruit,22.2,40.82,4,6,8,80,85,90,20.64,32.36,4710.77,39.47,3.91,16.2,334.368,3.34368,-44.18,1,0.426,55,Medium,Increase cooling,1,12,3,1
SHP_1638,Milk,dairy,1.33,41.15,2,3,4,80,85,90,22.17,39.48,2170.8,16.6,18.73,-1.67,-37.023900000000005,0.37023900000000004,-43.85,0,0.071,89,Low,Maintain cold chain,0,9,2,2
SHP_1639,Grapes,fruit,7.3,91.52,0,1,2,90,92,95,10.59,32.12,2305.37,31.75,25.69,6.3,66.717,0.66717,-0.480000000000004,1,0.154,81,Low,Maintain cold chain,1,7,2,2
SHP_1640,Tomato,vegetable,17.96,51.92,10,12,14,85,90,92,16.46,9.75,1700.02,28.02,11.94,5.960000000000001,98.10160000000002,0.9810160000000002,-38.08,1,0.093,87,Low,Maintain cold chain,3,15,2,2
SHP_1641,Fish,meat,14.07,43.06,0,1,2,85,90,95,18.23,4.96,2646.29,16.85,8.87,13.07,238.26610000000002,2.382661,-46.94,1,0.315,65,Medium,Increase cooling,2,6,3,1
SHP_1642,Mango,fruit,22.6,89.26,12,14,16,80,85,90,3.14,2.6,4881.9,34.06,12.52,8.600000000000001,27.004000000000005,0.27004000000000006,4.260000000000005,1,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_1643,Milk,dairy,29.53,81.6,2,3,4,80,85,90,9.48,31.2,2546.02,21.49,0.33,26.53,251.50440000000003,2.5150440000000005,-3.4000000000000057,1,0.333,64,Medium,Increase cooling,0,9,3,1
SHP_1644,Banana,fruit,16.63,73.18,13,14,16,80,85,90,18.44,32.92,1385.42,4.92,29.38,2.629999999999999,48.497199999999985,0.48497199999999985,-11.819999999999993,1,0.093,87,Low,Maintain cold chain,1,1,2,2
SHP_1645,Carrot,vegetable,1.48,87.9,0,2,4,90,95,98,11.83,0.17,398.82,23.29,7.16,-0.52,-6.1516,0.061516,-7.099999999999994,0,0.02,94,Low,Maintain cold chain,3,4,2,2
SHP_1646,Cabbage,vegetable,29.35,71.11,0,2,4,90,95,98,8.57,31.69,2255.53,4.67,14.53,27.35,234.38950000000003,2.3438950000000003,-23.89,1,0.233,73,Low,Maintain cold chain,3,3,2,2
SHP_1647,Potato,vegetable,10.55,47.09,10,12,15,85,90,92,17.0,9.58,4339.78,46.23,24.79,-1.4499999999999993,-24.649999999999988,0.24649999999999989,-42.91,0,0.02,94,Low,Maintain cold chain,3,14,2,2
SHP_1648,Grapes,fruit,0.34,54.98,0,1,2,90,92,95,14.14,39.73,918.38,2.46,20.83,-0.6599999999999999,-9.3324,0.093324,-37.02,0,0.087,87,Low,Maintain cold chain,1,7,2,2
SHP_1649,Mutton,meat,15.49,86.55,0,1,2,85,90,95,17.65,27.14,4783.87,25.55,27.41,14.49,255.74849999999998,2.557485,-3.450000000000003,1,0.339,63,Medium,Increase cooling,2,10,3,1
SHP_1650,Chicken,meat,16.71,86.59,0,1,2,85,90,95,15.0,21.92,2429.17,43.89,3.0,15.71,235.65,2.3565,-3.4099999999999966,1,0.246,72,Low,Maintain cold chain,2,5,2,2
SHP_1651,Cabbage,vegetable,12.32,81.35,0,2,4,90,95,98,13.08,3.8,1807.59,19.36,18.68,10.32,134.9856,1.349856,-13.650000000000006,1,0.138,82,Low,Maintain cold chain,3,3,2,2
SHP_1652,Orange,fruit,25.37,87.33,4,6,8,80,85,90,15.13,18.71,1592.69,7.09,0.11,19.37,293.0681,2.9306810000000003,2.3299999999999983,1,0.408,56,Medium,Increase cooling,1,12,3,1
SHP_1653,Mutton,meat,6.13,45.89,0,1,2,85,90,95,12.33,15.67,3069.58,13.78,5.26,5.13,63.2529,0.632529,-44.11,1,0.074,88,Low,Maintain cold chain,2,10,2,2
SHP_1654,Onion,vegetable,20.1,92.07,10,12,15,70,75,80,17.3,37.54,1789.64,32.72,2.4,8.100000000000001,140.13000000000002,1.4013000000000002,17.069999999999993,1,0.156,81,Low,Maintain cold chain,3,11,2,2
SHP_1655,Apple,fruit,22.63,82.55,0,2,4,85,90,95,3.72,21.15,4661.45,21.44,26.09,20.63,76.7436,0.767436,-7.450000000000003,1,0.133,83,Low,Maintain cold chain,1,0,2,2
SHP_1656,Grapes,fruit,5.8,93.86,0,1,2,90,92,95,17.96,35.44,4283.77,10.53,18.73,4.8,86.208,0.86208,1.8599999999999994,1,0.103,86,Low,Maintain cold chain,1,7,2,2
SHP_1657,Chicken,meat,8.65,86.02,0,1,2,85,90,95,10.52,6.98,632.83,20.01,17.31,7.65,80.478,0.8047799999999999,-3.980000000000004,1,0.114,85,Low,Maintain cold chain,2,5,2,2
SHP_1658,Paneer,dairy,9.42,93.58,2,3,4,80,85,90,13.89,29.96,2956.31,22.39,9.28,6.42,89.1738,0.891738,8.579999999999998,1,0.077,88,Low,Maintain cold chain,0,13,2,2
SHP_1659,Apple,fruit,14.52,58.63,0,2,4,85,90,95,15.73,30.28,2856.3,43.84,16.31,12.52,196.93959999999998,1.969396,-31.369999999999997,1,0.242,72,Low,Maintain cold chain,1,0,2,2
SHP_1660,Cabbage,vegetable,12.14,86.81,0,2,4,90,95,98,19.17,24.94,1981.27,42.22,13.6,10.14,194.38380000000004,1.9438380000000004,-8.189999999999998,1,0.173,79,Low,Maintain cold chain,3,3,2,2
SHP_1661,Carrot,vegetable,16.54,45.25,0,2,4,90,95,98,12.65,15.84,4921.23,40.42,4.8,14.54,183.93099999999998,1.8393099999999998,-49.75,1,0.244,72,Low,Maintain cold chain,3,4,2,2
SHP_1662,Apple,fruit,12.5,58.14,0,2,4,85,90,95,3.62,29.98,2696.41,40.54,13.11,10.5,38.01,0.3801,-31.86,1,0.11,85,Low,Maintain cold chain,1,0,2,2
SHP_1663,Milk,dairy,1.5,71.04,2,3,4,80,85,90,10.11,38.09,4027.07,28.94,19.4,-1.5,-15.165,0.15164999999999998,-13.959999999999994,0,0.036,92,Low,Maintain cold chain,0,9,2,2
SHP_1664,Tomato,vegetable,28.38,63.56,10,12,14,85,90,92,5.46,18.55,2250.87,7.45,28.73,16.38,89.4348,0.8943479999999999,-26.439999999999998,1,0.092,87,Low,Maintain cold chain,3,15,2,2
SHP_1665,Mutton,meat,0.62,88.14,0,1,2,85,90,95,22.07,7.57,2874.99,1.2,22.93,-0.38,-8.3866,0.083866,-1.8599999999999994,0,0.041,92,Low,Maintain cold chain,2,10,2,2
SHP_1666,Orange,fruit,31.71,74.41,4,6,8,80,85,90,12.07,25.1,2961.07,30.61,16.48,25.71,310.3197,3.103197,-10.590000000000003,1,0.378,59,Medium,Increase cooling,1,12,3,1
SHP_1667,Milk,dairy,23.1,53.45,2,3,4,80,85,90,11.64,5.48,4290.63,30.82,5.6,20.1,233.96400000000003,2.33964,-31.549999999999997,1,0.272,69,Low,Maintain cold chain,0,9,2,2
SHP_1668,Mango,fruit,23.59,88.02,12,14,16,80,85,90,20.21,16.27,1531.29,48.97,23.92,9.59,193.81390000000002,1.9381390000000003,3.019999999999996,1,0.283,68,Low,Maintain cold chain,1,8,2,2
SHP_1669,Milk,dairy,2.21,86.62,2,3,4,80,85,90,13.77,30.36,1696.28,21.33,5.58,-0.79,-10.8783,0.10878299999999999,1.6200000000000045,0,0.062,90,Low,Maintain cold chain,0,9,2,2
SHP_1670,Potato,vegetable,22.0,79.75,10,12,15,85,90,92,14.28,39.82,660.11,23.65,24.06,10.0,142.79999999999998,1.428,-10.25,1,0.218,75,Low,Maintain cold chain,3,14,2,2
SHP_1671,Paneer,dairy,9.16,81.8,2,3,4,80,85,90,2.52,13.96,2433.11,29.75,29.22,6.16,15.523200000000001,0.155232,-3.200000000000003,1,0.02,94,Low,Maintain cold chain,0,13,2,2
SHP_1672,Cabbage,vegetable,12.95,90.77,0,2,4,90,95,98,20.34,24.54,1580.9,13.71,3.41,10.95,222.72299999999998,2.22723,-4.230000000000004,1,0.257,71,Low,Maintain cold chain,3,3,2,2
SHP_1673,Butter,dairy,8.46,59.12,2,4,6,75,80,85,15.41,30.51,3157.46,5.13,25.57,4.460000000000001,68.72860000000001,0.6872860000000002,-20.880000000000003,1,0.186,78,Low,Maintain cold chain,0,2,2,2
SHP_1674,Butter,dairy,5.01,92.85,2,4,6,75,80,85,5.31,18.95,3347.94,1.41,0.45,1.0099999999999998,5.363099999999998,0.053630999999999984,12.849999999999994,0,0.02,94,Low,Maintain cold chain,0,2,2,2
SHP_1675,Carrot,vegetable,11.16,53.84,0,2,4,90,95,98,17.22,17.18,2590.97,6.9,20.2,9.16,157.7352,1.5773519999999999,-41.16,1,0.223,74,Low,Maintain cold chain,3,4,2,2
SHP_1676,Mango,fruit,14.98,56.2,12,14,16,80,85,90,7.24,15.07,3252.46,27.36,6.94,0.9800000000000004,7.095200000000004,0.07095200000000004,-28.799999999999997,0,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_1677,Mutton,meat,11.09,73.77,0,1,2,85,90,95,21.17,34.43,3840.1,27.67,10.87,10.09,213.60530000000003,2.1360530000000004,-16.230000000000004,1,0.25,71,Low,Maintain cold chain,2,10,2,2
SHP_1678,Fish,meat,11.29,88.37,0,1,2,85,90,95,20.08,1.52,3145.99,24.24,3.17,10.29,206.62319999999997,2.066232,-1.6299999999999955,1,0.321,65,Medium,Increase cooling,2,6,3,1
SHP_1679,Potato,vegetable,18.11,88.97,10,12,15,85,90,92,13.08,22.0,2243.06,3.63,21.42,6.109999999999999,79.91879999999999,0.7991879999999999,-1.0300000000000011,1,0.157,80,Low,Maintain cold chain,3,14,2,2
SHP_1680,Grapes,fruit,1.81,73.77,0,1,2,90,92,95,9.61,23.73,1396.96,47.06,17.66,0.81,7.7841000000000005,0.07784100000000001,-18.230000000000004,0,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_1681,Potato,vegetable,34.67,64.73,10,12,15,85,90,92,22.01,32.23,1059.6,14.64,20.39,22.67,498.96670000000006,4.989667000000001,-25.269999999999996,1,0.645,34,High,Prioritize delivery,3,14,1,3
SHP_1682,Apple,fruit,7.26,83.59,0,2,4,85,90,95,19.38,2.73,359.19,44.91,17.44,5.26,101.93879999999999,1.019388,-6.409999999999997,1,0.146,82,Low,Maintain cold chain,1,0,2,2
SHP_1683,Potato,vegetable,35.28,52.79,10,12,15,85,90,92,8.82,24.68,2692.31,49.58,29.5,23.28,205.32960000000003,2.0532960000000005,-37.21,1,0.231,73,Low,Maintain cold chain,3,14,2,2
SHP_1684,Carrot,vegetable,8.54,64.36,0,2,4,90,95,98,18.84,4.06,1843.25,3.76,2.2,6.539999999999999,123.21359999999999,1.232136,-30.64,1,0.254,71,Low,Maintain cold chain,3,4,2,2
SHP_1685,Grapes,fruit,4.78,66.69,0,1,2,90,92,95,19.91,31.39,2581.83,16.77,2.47,3.7800000000000002,75.2598,0.752598,-25.310000000000002,1,0.089,87,Low,Maintain cold chain,1,7,2,2
SHP_1686,Potato,vegetable,38.25,54.92,10,12,15,85,90,92,17.67,4.45,1296.99,23.65,29.06,26.25,463.83750000000003,4.638375,-35.08,1,0.593,39,High,Prioritize delivery,3,14,1,3
SHP_1687,Butter,dairy,5.86,89.4,2,4,6,75,80,85,17.41,13.35,4962.58,5.14,1.59,1.8600000000000003,32.382600000000004,0.32382600000000006,9.400000000000006,0,0.044,91,Low,Maintain cold chain,0,2,2,2
SHP_1688,Apple,fruit,4.28,91.0,0,2,4,85,90,95,8.15,31.05,2814.85,39.87,17.87,2.2800000000000002,18.582000000000004,0.18582000000000004,1.0,1,0.079,88,Low,Maintain cold chain,1,0,2,2
SHP_1689,Banana,fruit,13.57,70.86,13,14,16,80,85,90,8.67,21.34,4170.23,49.09,12.33,-0.4299999999999997,-3.7280999999999973,0.037280999999999974,-14.14,0,0.034,92,Low,Maintain cold chain,1,1,2,2
SHP_1690,Grapes,fruit,14.87,45.49,0,1,2,90,92,95,12.97,1.58,2007.26,30.53,3.58,13.87,179.8939,1.798939,-46.51,1,0.195,77,Low,Maintain cold chain,1,7,2,2
SHP_1691,Apple,fruit,18.32,44.27,0,2,4,85,90,95,14.28,37.2,3623.55,16.49,11.72,16.32,233.0496,2.330496,-45.73,1,0.355,61,Medium,Increase cooling,1,0,3,1
SHP_1692,Potato,vegetable,19.96,73.08,10,12,15,85,90,92,8.38,19.51,4952.38,10.7,12.54,7.960000000000001,66.70480000000002,0.6670480000000002,-16.92,1,0.032,92,Low,Maintain cold chain,3,14,2,2
SHP_1693,Carrot,vegetable,12.63,82.08,0,2,4,90,95,98,7.36,30.56,1674.49,4.07,0.34,10.63,78.2368,0.7823680000000001,-12.920000000000002,1,0.177,78,Low,Maintain cold chain,3,4,2,2
SHP_1694,Fish,meat,11.85,62.57,0,1,2,85,90,95,16.44,10.26,4488.78,24.55,17.98,10.85,178.374,1.7837399999999999,-27.43,1,0.222,74,Low,Maintain cold chain,2,6,2,2
SHP_1695,Orange,fruit,4.48,61.06,4,6,8,80,85,90,4.62,37.77,3070.68,17.23,18.77,-1.5199999999999996,-7.022399999999998,0.07022399999999998,-23.939999999999998,0,0.02,94,Low,Maintain cold chain,1,12,2,2
SHP_1696,Apple,fruit,4.55,55.07,0,2,4,85,90,95,23.04,6.9,3682.42,30.72,20.39,2.55,58.751999999999995,0.5875199999999999,-34.93,1,0.103,86,Low,Maintain cold chain,1,0,2,2
SHP_1697,Potato,vegetable,24.16,57.26,10,12,15,85,90,92,13.48,27.37,1313.05,20.98,5.65,12.16,163.9168,1.639168,-32.74,1,0.205,76,Low,Maintain cold chain,3,14,2,2
SHP_1698,Cabbage,vegetable,10.07,93.35,0,2,4,90,95,98,4.26,5.61,3060.62,10.05,23.7,8.07,34.3782,0.343782,-1.6500000000000057,1,0.066,89,Low,Maintain cold chain,3,3,2,2
SHP_1699,Onion,vegetable,28.05,46.19,10,12,15,70,75,80,4.94,36.48,1214.76,30.65,29.57,16.05,79.287,0.7928700000000001,-28.810000000000002,1,0.096,86,Low,Maintain cold chain,3,11,2,2
SHP_1700,Milk,dairy,4.53,92.61,2,3,4,80,85,90,13.43,7.53,2652.33,39.66,4.5,1.5300000000000002,20.547900000000002,0.20547900000000002,7.609999999999999,1,0.02,94,Low,Maintain cold chain,0,9,2,2
SHP_1701,Orange,fruit,7.3,57.8,4,6,8,80,85,90,1.67,13.65,3411.01,23.35,24.36,1.2999999999999998,2.171,0.021709999999999997,-27.200000000000003,0,0.02,94,Low,Maintain cold chain,1,12,2,2
SHP_1702,Grapes,fruit,-0.38,83.45,0,1,2,90,92,95,9.82,10.11,1837.8,26.86,6.35,-1.38,-13.551599999999999,0.135516,-8.549999999999997,0,0.046,91,Low,Maintain cold chain,1,7,2,2
SHP_1703,Chicken,meat,29.17,82.55,0,1,2,85,90,95,10.01,5.81,2480.0,38.74,10.12,28.17,281.9817,2.819817,-7.450000000000003,1,0.373,60,Medium,Increase cooling,2,5,3,1
SHP_1704,Paneer,dairy,8.53,42.76,2,3,4,80,85,90,8.19,33.22,1970.61,14.08,25.23,5.529999999999999,45.290699999999994,0.45290699999999995,-42.24,1,0.02,94,Low,Maintain cold chain,0,13,2,2
SHP_1705,Banana,fruit,31.75,61.81,13,14,16,80,85,90,23.39,14.8,1638.56,45.59,22.53,17.75,415.1725,4.151725,-23.189999999999998,1,0.536,44,Medium,Increase cooling,1,1,3,1
SHP_1706,Orange,fruit,23.96,79.31,4,6,8,80,85,90,3.14,12.52,2998.56,25.04,14.69,17.96,56.394400000000005,0.563944,-5.689999999999998,1,0.117,84,Low,Maintain cold chain,1,12,2,2
SHP_1707,Grapes,fruit,23.84,51.31,0,1,2,90,92,95,11.48,30.23,2421.28,47.93,7.82,22.84,262.2032,2.622032,-40.69,1,0.331,64,Medium,Increase cooling,1,7,3,1
SHP_1708,Mutton,meat,6.73,91.74,0,1,2,85,90,95,6.33,33.1,1992.55,30.01,4.69,5.73,36.270900000000005,0.36270900000000006,1.7399999999999949,1,0.087,87,Low,Maintain cold chain,2,10,2,2
SHP_1709,Orange,fruit,18.82,52.67,4,6,8,80,85,90,20.81,29.75,2781.87,20.56,8.06,12.82,266.7842,2.667842,-32.33,1,0.352,62,Medium,Increase cooling,1,12,3,1
SHP_1710,Paneer,dairy,18.99,43.94,2,3,4,80,85,90,10.02,8.56,4868.6,7.14,3.03,15.989999999999998,160.21979999999996,1.6021979999999996,-41.06,1,0.241,72,Low,Maintain cold chain,0,13,2,2
SHP_1711,Milk,dairy,1.45,71.52,2,3,4,80,85,90,11.43,31.24,2023.34,48.89,13.03,-1.55,-17.7165,0.177165,-13.480000000000004,0,0.02,94,Low,Maintain cold chain,0,9,2,2
SHP_1712,Banana,fruit,23.35,65.63,13,14,16,80,85,90,11.93,18.35,3089.95,13.37,19.38,9.350000000000001,111.54550000000002,1.115455,-19.370000000000005,1,0.186,78,Low,Maintain cold chain,1,1,2,2
SHP_1713,Mutton,meat,7.94,42.7,0,1,2,85,90,95,11.61,35.46,2942.73,12.6,28.65,6.94,80.5734,0.8057340000000001,-47.3,1,0.126,83,Low,Maintain cold chain,2,10,2,2
SHP_1714,Carrot,vegetable,7.93,58.24,0,2,4,90,95,98,18.66,33.31,3187.73,45.66,6.96,5.93,110.65379999999999,1.1065379999999998,-36.76,1,0.11,85,Low,Maintain cold chain,3,4,2,2
SHP_1715,Grapes,fruit,-0.52,40.33,0,1,2,90,92,95,10.33,20.31,4992.04,34.75,9.25,-1.52,-15.701600000000001,0.15701600000000002,-51.67,0,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_1716,Milk,dairy,4.51,82.99,2,3,4,80,85,90,13.79,9.05,2502.33,21.24,8.67,1.5099999999999998,20.822899999999997,0.20822899999999997,-2.010000000000005,1,0.02,94,Low,Maintain cold chain,0,9,2,2
SHP_1717,Carrot,vegetable,21.58,81.92,0,2,4,90,95,98,13.25,39.6,3955.62,14.8,7.34,19.58,259.435,2.59435,-13.079999999999998,1,0.301,67,Medium,Increase cooling,3,4,3,1
SHP_1718,Chicken,meat,4.87,47.52,0,1,2,85,90,95,6.49,28.22,3497.0,14.62,9.91,3.87,25.116300000000003,0.251163,-42.48,1,0.14,82,Low,Maintain cold chain,2,5,2,2
SHP_1719,Tomato,vegetable,39.22,59.22,10,12,14,85,90,92,23.4,8.5,2059.38,13.6,2.65,27.22,636.948,6.369479999999999,-30.78,1,0.849,14,Critical,Immediate cooling and delivery,3,15,0,0
SHP_1720,Banana,fruit,43.45,86.92,13,14,16,80,85,90,8.84,15.74,601.44,11.31,23.79,29.450000000000003,260.338,2.60338,1.9200000000000017,1,0.284,68,Low,Maintain cold chain,1,1,2,2
SHP_1721,Chicken,meat,15.24,51.39,0,1,2,85,90,95,14.05,13.44,930.92,3.71,29.77,14.24,200.072,2.00072,-38.61,1,0.284,68,Low,Maintain cold chain,2,5,2,2
SHP_1722,Onion,vegetable,13.93,69.82,10,12,15,70,75,80,4.98,32.27,377.74,9.34,19.65,1.9299999999999997,9.6114,0.09611399999999999,-5.180000000000007,0,0.042,91,Low,Maintain cold chain,3,11,2,2
SHP_1723,Mutton,meat,22.64,94.04,0,1,2,85,90,95,3.63,26.62,4795.78,10.07,25.92,21.64,78.5532,0.785532,4.040000000000006,1,0.122,84,Low,Maintain cold chain,2,10,2,2
SHP_1724,Milk,dairy,23.82,94.43,2,3,4,80,85,90,13.77,31.71,2333.42,23.4,29.59,20.82,286.6914,2.866914,9.430000000000007,1,0.361,61,Medium,Increase cooling,0,9,3,1
SHP_1725,Tomato,vegetable,35.38,73.22,10,12,14,85,90,92,8.08,2.18,4258.39,32.41,12.12,23.380000000000003,188.9104,1.8891040000000001,-16.78,1,0.175,79,Low,Maintain cold chain,3,15,2,2
SHP_1726,Banana,fruit,31.24,72.54,13,14,16,80,85,90,14.76,7.68,3370.38,2.68,9.4,17.24,254.46239999999997,2.5446239999999998,-12.459999999999994,1,0.258,71,Low,Maintain cold chain,1,1,2,2
SHP_1727,Milk,dairy,1.6,71.91,2,3,4,80,85,90,12.37,26.47,3689.34,12.76,2.68,-1.4,-17.317999999999998,0.17317999999999997,-13.090000000000003,0,0.022,93,Low,Maintain cold chain,0,9,2,2
SHP_1728,Banana,fruit,18.31,63.44,13,14,16,80,85,90,6.01,24.22,3495.4,32.15,25.83,4.309999999999999,25.90309999999999,0.2590309999999999,-21.560000000000002,1,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_1729,Apple,fruit,7.95,47.4,0,2,4,85,90,95,18.41,11.58,3413.42,30.66,15.93,5.95,109.5395,1.0953950000000001,-42.6,1,0.123,84,Low,Maintain cold chain,1,0,2,2
SHP_1730,Fish,meat,27.24,75.06,0,1,2,85,90,95,13.22,31.14,1468.92,33.91,27.07,26.24,346.8928,3.468928,-14.939999999999998,1,0.445,53,Medium,Increase cooling,2,6,3,1
SHP_1731,Fish,meat,11.47,82.85,0,1,2,85,90,95,5.5,28.99,579.77,29.08,3.91,10.47,57.585,0.57585,-7.150000000000006,1,0.12,84,Low,Maintain cold chain,2,6,2,2
