shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action
SHP_2780,Mango,fruit,38.41,88.62,12,14,16,80,85,90,4.93,10.4,1194.13,22.94,18.41,24.41,120.25,0.15,3.62,1,0.182,78,Low,Maintain cold chain
SHP_2781,Tomato,vegetable,32.73,56.54,10,12,14,85,90,92,8.94,24.54,4744.97,33.74,23.49,20.73,185.29,0.232,-33.46,1,0.167,79,Low,Maintain cold chain
SHP_2782,Mutton,meat,11.3,54.97,0,1,2,85,90,95,14.62,18.25,4279.61,49.44,2.16,10.3,150.64,0.188,-35.03,1,0.257,71,Low,Maintain cold chain
SHP_2783,Apple,fruit,6.18,48.23,0,2,4,85,90,95,16.79,15.37,915.9,43.53,0.69,4.18,70.22,0.088,-41.77,1,0.078,88,Low,Maintain cold chain
SHP_2784,Orange,fruit,16.84,50.16,4,6,8,80,85,90,4.28,36.48,4869.94,24.85,7.03,10.84,46.42,0.058,-34.84,1,0.068,89,Low,Maintain cold chain
SHP_2785,Mango,fruit,23.74,52.26,12,14,16,80,85,90,22.12,28.34,490.09,2.57,18.24,9.74,215.57,0.269,-32.74,1,0.295,67,Low,Maintain cold chain
SHP_2786,Onion,vegetable,39.63,76.59,10,12,15,70,75,80,16.6,21.34,795.69,39.85,28.59,27.63,458.64,0.573,1.59,1,0.632,35,High,Prioritize delivery
SHP_2787,Fish,meat,8.54,61.52,0,1,2,85,90,95,5.21,19.5,988.41,43.39,8.52,7.54,39.3,0.049,-28.48,1,0.024,93,Low,Maintain cold chain
SHP_2788,Fish,meat,15.05,76.9,0,1,2,85,90,95,12.55,8.83,522.54,12.04,10.36,14.05,176.31,0.22,-13.1,1,0.157,80,Low,Maintain cold chain
SHP_2789,Chicken,meat,7.33,60.15,0,1,2,85,90,95,12.97,30.18,2365.38,39.24,29.29,6.33,82.16,0.103,-29.85,1,0.123,84,Low,Maintain cold chain
SHP_2790,Carrot,vegetable,1.2,87.43,0,2,4,90,95,98,15.62,26.06,2292.56,11.4,2.1,0.0,0.0,0.0,-7.57,0,0.058,90,Low,Maintain cold chain
SHP_2791,Carrot,vegetable,14.82,94.47,0,2,4,90,95,98,10.35,29.52,1838.52,41.36,23.07,12.82,132.68,0.166,-0.53,1,0.188,77,Low,Maintain cold chain
SHP_2792,Banana,fruit,13.41,40.79,13,14,16,80,85,90,15.6,11.41,4026.47,46.89,23.37,0.0,0.0,0.0,-44.21,0,0.02,94,Low,Maintain cold chain
SHP_2793,Onion,vegetable,19.42,53.35,10,12,15,70,75,80,22.73,21.03,1397.51,40.4,11.61,7.42,168.72,0.211,-21.65,1,0.253,71,Low,Maintain cold chain
SHP_2794,Mango,fruit,29.5,60.99,12,14,16,80,85,90,2.95,17.61,3192.8,3.51,28.45,15.5,45.66,0.057,-24.01,1,0.031,92,Low,Maintain cold chain
SHP_2795,Mutton,meat,1.29,67.93,0,1,2,85,90,95,19.59,33.58,4369.08,26.11,27.82,0.29,5.77,0.007,-22.07,0,0.057,90,Low,Maintain cold chain
SHP_2796,Chicken,meat,4.26,46.23,0,1,2,85,90,95,16.57,18.57,1841.97,20.24,24.68,3.26,54.01,0.068,-43.77,1,0.02,94,Low,Maintain cold chain
SHP_2797,Mutton,meat,1.37,94.85,0,1,2,85,90,95,12.45,31.48,1586.23,13.22,10.08,0.37,4.65,0.006,4.85,0,0.062,90,Low,Maintain cold chain
SHP_2798,Butter,dairy,11.37,41.5,2,4,6,75,80,85,1.32,25.6,1366.18,10.96,25.88,7.37,9.73,0.012,-38.5,1,0.026,93,Low,Maintain cold chain
SHP_2799,Apple,fruit,18.04,54.09,0,2,4,85,90,95,17.43,16.82,4222.6,38.55,24.42,16.04,279.57,0.349,-35.91,1,0.34,63,Medium,Increase cooling
SHP_2800,Onion,vegetable,13.11,90.14,10,12,15,70,75,80,23.87,28.35,2834.97,42.73,2.43,1.11,26.5,0.033,15.14,0,0.02,94,Low,Maintain cold chain
SHP_2801,Fish,meat,7.37,56.13,0,1,2,85,90,95,23.19,26.19,488.61,30.48,21.52,6.37,147.81,0.185,-33.87,1,0.162,80,Low,Maintain cold chain
SHP_2802,Tomato,vegetable,17.48,51.85,10,12,14,85,90,92,2.73,12.94,1486.61,13.95,28.47,5.48,14.93,0.019,-38.15,1,0.081,88,Low,Maintain cold chain
SHP_2803,Paneer,dairy,24.39,40.2,2,3,4,80,85,90,22.91,31.27,3586.59,6.43,29.55,21.39,489.96,0.612,-44.8,1,0.62,36,High,Prioritize delivery
SHP_2804,Mutton,meat,13.47,67.54,0,1,2,85,90,95,9.72,9.76,1643.11,6.12,22.77,12.47,121.22,0.152,-22.46,1,0.193,77,Low,Maintain cold chain
SHP_2805,Grapes,fruit,6.38,73.5,0,1,2,90,92,95,8.77,8.74,3360.49,38.27,10.74,5.38,47.22,0.059,-18.5,1,0.047,91,Low,Maintain cold chain
SHP_2806,Grapes,fruit,29.02,59.18,0,1,2,90,92,95,7.67,39.25,1624.24,22.07,1.89,28.02,214.96,0.269,-32.82,1,0.292,67,Low,Maintain cold chain
SHP_2807,Carrot,vegetable,4.37,71.27,0,2,4,90,95,98,7.09,15.4,830.02,47.34,15.91,2.37,16.78,0.021,-23.73,1,0.024,93,Low,Maintain cold chain
SHP_2808,Butter,dairy,14.55,59.26,2,4,6,75,80,85,6.0,37.2,4326.46,23.02,24.79,10.55,63.3,0.079,-20.74,1,0.113,85,Low,Maintain cold chain
SHP_2809,Mango,fruit,37.35,53.88,12,14,16,80,85,90,22.51,39.34,1728.27,16.19,29.69,23.35,525.64,0.657,-31.12,1,0.581,40,High,Prioritize delivery
SHP_2810,Mango,fruit,33.01,81.83,12,14,16,80,85,90,9.18,0.1,2062.78,5.58,12.49,19.01,174.54,0.218,-3.17,1,0.219,74,Low,Maintain cold chain
SHP_2811,Milk,dairy,4.16,64.13,2,3,4,80,85,90,7.86,17.28,2916.91,29.08,25.69,1.16,9.12,0.011,-20.87,1,0.048,91,Low,Maintain cold chain
SHP_2812,Apple,fruit,7.23,85.19,0,2,4,85,90,95,9.04,11.81,1997.35,31.13,6.92,5.23,47.33,0.059,-4.81,1,0.02,94,Low,Maintain cold chain
SHP_2813,Butter,dairy,6.6,71.62,2,4,6,75,80,85,9.15,36.8,518.1,17.13,0.68,2.6,23.82,0.03,-8.38,1,0.059,90,Low,Maintain cold chain
SHP_2814,Chicken,meat,0.09,87.41,0,1,2,85,90,95,12.32,4.7,2259.15,41.94,18.69,0.0,0.0,0.0,-2.59,0,0.02,94,Low,Maintain cold chain
SHP_2815,Orange,fruit,34.05,59.2,4,6,8,80,85,90,10.45,37.78,3633.53,21.09,12.79,28.05,293.04,0.366,-25.8,1,0.341,63,Medium,Increase cooling
SHP_2816,Apple,fruit,18.27,71.7,0,2,4,85,90,95,4.58,8.95,3700.73,30.39,15.04,16.27,74.5,0.093,-18.3,1,0.06,90,Low,Maintain cold chain
SHP_2817,Onion,vegetable,26.62,51.46,10,12,15,70,75,80,11.83,31.76,4756.37,44.56,9.64,14.62,172.85,0.216,-23.54,1,0.3,67,Low,Maintain cold chain
SHP_2818,Carrot,vegetable,7.62,84.46,0,2,4,90,95,98,9.38,37.07,2819.32,25.75,1.26,5.62,52.77,0.066,-10.54,1,0.122,84,Low,Maintain cold chain
SHP_2819,Cabbage,vegetable,20.04,40.41,0,2,4,90,95,98,3.5,36.53,2219.42,23.43,25.36,18.04,63.14,0.079,-54.59,1,0.19,77,Low,Maintain cold chain
SHP_2820,Fish,meat,13.48,73.52,0,1,2,85,90,95,4.72,6.63,549.8,9.58,8.03,12.48,58.95,0.074,-16.48,1,0.116,84,Low,Maintain cold chain
SHP_2821,Chicken,meat,5.13,76.88,0,1,2,85,90,95,1.13,8.71,3480.29,4.56,4.42,4.13,4.68,0.006,-13.12,1,0.02,94,Low,Maintain cold chain
SHP_2822,Grapes,fruit,1.04,90.7,0,1,2,90,92,95,5.36,25.0,3227.25,7.36,16.31,0.04,0.19,0.0,-1.3,0,0.067,89,Low,Maintain cold chain
SHP_2823,Orange,fruit,17.47,64.34,4,6,8,80,85,90,10.07,20.94,903.46,17.97,1.9,11.47,115.6,0.145,-20.66,1,0.202,76,Low,Maintain cold chain
SHP_2824,Mango,fruit,21.92,46.52,12,14,16,80,85,90,4.69,19.31,937.49,19.21,3.48,7.92,37.12,0.046,-38.48,1,0.071,89,Low,Maintain cold chain
SHP_2825,Mutton,meat,9.8,42.86,0,1,2,85,90,95,23.07,17.53,4091.19,29.3,18.19,8.8,203.09,0.254,-47.14,1,0.239,73,Low,Maintain cold chain
SHP_2826,Grapes,fruit,20.01,58.91,0,1,2,90,92,95,10.69,33.49,1794.63,16.94,22.55,19.01,203.11,0.254,-33.09,1,0.251,71,Low,Maintain cold chain
SHP_2827,Orange,fruit,34.77,52.63,4,6,8,80,85,90,8.47,38.91,697.1,3.43,17.87,28.77,243.79,0.305,-32.37,1,0.362,61,Medium,Increase cooling
SHP_2828,Butter,dairy,5.61,92.85,2,4,6,75,80,85,4.02,24.12,1661.57,21.65,14.65,1.61,6.49,0.008,12.85,0,0.02,94,Low,Maintain cold chain
SHP_2829,Apple,fruit,10.58,66.73,0,2,4,85,90,95,3.9,17.05,3648.96,32.28,5.56,8.58,33.47,0.042,-23.27,1,0.038,92,Low,Maintain cold chain
SHP_2830,Apple,fruit,6.82,53.81,0,2,4,85,90,95,18.65,39.78,3364.91,30.33,12.3,4.82,89.98,0.112,-36.19,1,0.138,82,Low,Maintain cold chain
SHP_2831,Mango,fruit,24.81,90.11,12,14,16,80,85,90,16.6,38.76,2634.85,14.51,23.1,10.81,179.51,0.224,5.11,1,0.172,79,Low,Maintain cold chain
SHP_2832,Chicken,meat,-0.47,82.11,0,1,2,85,90,95,23.46,39.07,4931.91,46.84,14.88,0.0,0.0,0.0,-7.89,0,0.02,94,Low,Maintain cold chain
SHP_2833,Chicken,meat,10.21,72.01,0,1,2,85,90,95,12.04,16.8,1267.96,21.18,19.92,9.21,110.99,0.139,-17.99,1,0.147,81,Low,Maintain cold chain
SHP_2834,Mutton,meat,18.06,58.34,0,1,2,85,90,95,2.9,38.59,406.32,29.5,23.29,17.06,49.49,0.062,-31.66,1,0.034,92,Low,Maintain cold chain
SHP_2835,Onion,vegetable,20.15,41.89,10,12,15,70,75,80,15.21,36.26,4616.72,28.07,14.46,8.15,123.95,0.155,-33.11,1,0.164,80,Low,Maintain cold chain
SHP_2836,Onion,vegetable,10.27,70.91,10,12,15,70,75,80,7.47,16.16,3512.83,5.07,3.99,0.0,0.0,0.0,-4.09,0,0.071,89,Low,Maintain cold chain
SHP_2837,Cabbage,vegetable,6.56,42.5,0,2,4,90,95,98,23.87,21.65,4031.65,30.52,17.25,4.56,108.81,0.136,-52.5,1,0.113,85,Low,Maintain cold chain
SHP_2838,Chicken,meat,1.72,58.68,0,1,2,85,90,95,5.56,28.48,1059.71,0.65,17.89,0.72,4.02,0.005,-31.32,0,0.02,94,Low,Maintain cold chain
SHP_2839,Tomato,vegetable,19.77,73.52,10,12,14,85,90,92,5.34,31.32,3462.12,24.87,21.55,7.77,41.48,0.052,-16.48,1,0.02,94,Low,Maintain cold chain
SHP_2840,Onion,vegetable,42.36,52.36,10,12,15,70,75,80,3.77,18.09,4459.8,17.26,11.23,30.36,114.48,0.143,-22.64,1,0.086,87,Low,Maintain cold chain
SHP_2841,Mango,fruit,21.44,68.35,12,14,16,80,85,90,7.3,21.42,4345.77,24.53,20.45,7.44,54.31,0.068,-16.65,1,0.034,92,Low,Maintain cold chain
SHP_2842,Orange,fruit,10.34,49.82,4,6,8,80,85,90,10.8,38.63,4862.06,42.56,9.47,4.34,46.92,0.059,-35.18,1,0.052,91,Low,Maintain cold chain
SHP_2843,Banana,fruit,45.46,77.91,13,14,16,80,85,90,20.88,15.72,3597.87,0.83,4.38,31.46,656.9,0.821,-7.09,1,0.693,29,High,Prioritize delivery
SHP_2844,Chicken,meat,7.32,75.51,0,1,2,85,90,95,13.07,36.21,3268.42,19.91,3.61,6.32,82.61,0.103,-14.49,1,0.104,86,Low,Maintain cold chain
SHP_2845,Onion,vegetable,34.41,93.81,10,12,15,70,75,80,8.73,17.49,2517.65,24.93,26.52,22.41,195.65,0.245,18.81,1,0.13,83,Low,Maintain cold chain
SHP_2846,Mango,fruit,15.02,78.15,12,14,16,80,85,90,12.73,37.24,4760.9,47.46,28.31,1.02,12.98,0.016,-6.85,0,0.02,94,Low,Maintain cold chain
SHP_2847,Carrot,vegetable,17.34,77.65,0,2,4,90,95,98,3.53,33.78,3122.57,6.72,11.74,15.34,54.16,0.068,-17.35,1,0.064,89,Low,Maintain cold chain
SHP_2848,Cabbage,vegetable,33.57,59.31,0,2,4,90,95,98,22.69,2.06,859.74,9.66,25.13,31.57,716.28,0.895,-35.69,1,0.835,15,Critical,Immediate cooling and delivery
SHP_2849,Onion,vegetable,10.38,56.43,10,12,15,70,75,80,8.36,0.41,3569.45,31.02,19.35,0.0,0.0,0.0,-18.57,0,0.02,94,Low,Maintain cold chain
SHP_2850,Tomato,vegetable,11.87,51.45,10,12,14,85,90,92,1.94,5.54,2588.1,12.44,5.04,0.0,0.0,0.0,-38.55,0,0.043,91,Low,Maintain cold chain
SHP_2851,Milk,dairy,30.01,69.6,2,3,4,80,85,90,5.88,8.65,1757.0,48.33,25.46,27.01,158.73,0.198,-15.4,1,0.229,74,Low,Maintain cold chain
SHP_2852,Cabbage,vegetable,4.4,65.3,0,2,4,90,95,98,21.9,3.11,2185.03,29.7,8.61,2.4,52.54,0.066,-29.7,1,0.02,94,Low,Maintain cold chain
SHP_2853,Chicken,meat,29.72,48.31,0,1,2,85,90,95,5.25,14.69,887.05,20.24,1.19,28.72,150.81,0.189,-41.69,1,0.261,70,Low,Maintain cold chain
SHP_2854,Paneer,dairy,2.09,62.04,2,3,4,80,85,90,8.69,11.0,2758.29,25.45,9.49,0.0,0.0,0.0,-22.96,0,0.136,82,Low,Maintain cold chain
SHP_2855,Grapes,fruit,7.32,70.01,0,1,2,90,92,95,16.39,13.29,4752.49,42.26,29.48,6.32,103.57,0.129,-21.99,1,0.061,90,Low,Maintain cold chain
SHP_2856,Milk,dairy,16.23,60.8,2,3,4,80,85,90,9.29,39.23,3245.56,44.08,9.87,13.23,122.95,0.154,-24.2,1,0.2,76,Low,Maintain cold chain
SHP_2857,Paneer,dairy,13.66,89.85,2,3,4,80,85,90,6.48,30.27,4912.63,38.74,13.46,10.66,69.09,0.086,4.85,1,0.024,93,Low,Maintain cold chain
SHP_2858,Potato,vegetable,13.19,89.53,10,12,15,85,90,92,14.44,17.42,2726.69,4.84,22.31,1.19,17.13,0.021,-0.47,0,0.02,94,Low,Maintain cold chain
SHP_2859,Grapes,fruit,-0.56,62.27,0,1,2,90,92,95,4.0,32.18,2497.58,42.1,10.26,0.0,0.0,0.0,-29.73,0,0.02,94,Low,Maintain cold chain
SHP_2860,Mango,fruit,21.83,51.52,12,14,16,80,85,90,14.49,39.39,2660.72,47.55,15.15,7.83,113.47,0.142,-33.48,1,0.102,86,Low,Maintain cold chain
SHP_2861,Potato,vegetable,12.83,64.7,10,12,15,85,90,92,17.21,13.4,2808.4,22.63,1.1,0.83,14.3,0.018,-25.3,0,0.056,90,Low,Maintain cold chain
SHP_2862,Banana,fruit,24.34,51.72,13,14,16,80,85,90,22.66,30.55,4797.08,32.2,29.48,10.34,234.41,0.293,-33.28,1,0.307,66,Medium,Increase cooling
SHP_2863,Carrot,vegetable,7.25,50.24,0,2,4,90,95,98,17.68,16.13,2512.76,44.77,16.8,5.25,92.78,0.116,-44.76,1,0.166,80,Low,Maintain cold chain
SHP_2864,Orange,fruit,11.17,80.84,4,6,8,80,85,90,2.01,23.07,4583.55,42.13,17.6,5.17,10.38,0.013,-4.16,1,0.02,94,Low,Maintain cold chain
SHP_2865,Chicken,meat,11.39,44.78,0,1,2,85,90,95,13.66,18.79,3834.77,18.01,7.06,10.39,141.99,0.177,-45.22,1,0.179,78,Low,Maintain cold chain
SHP_2866,Paneer,dairy,32.97,85.19,2,3,4,80,85,90,21.58,5.8,785.13,30.81,3.47,29.97,646.86,0.809,0.19,1,0.762,22,High,Prioritize delivery
SHP_2867,Grapes,fruit,2.37,94.61,0,1,2,90,92,95,21.95,14.65,2432.25,35.58,28.11,1.37,30.08,0.038,2.61,1,0.055,90,Low,Maintain cold chain
SHP_2868,Mutton,meat,2.58,43.17,0,1,2,85,90,95,10.64,27.56,926.13,25.1,23.42,1.58,16.77,0.021,-46.83,1,0.047,91,Low,Maintain cold chain
SHP_2869,Tomato,vegetable,16.88,87.92,10,12,14,85,90,92,14.78,2.12,3976.32,30.79,9.46,4.88,72.06,0.09,-2.08,1,0.056,90,Low,Maintain cold chain
SHP_2870,Carrot,vegetable,3.6,83.03,0,2,4,90,95,98,2.05,27.44,3132.3,26.26,26.71,1.6,3.28,0.004,-11.97,0,0.02,94,Low,Maintain cold chain
SHP_2871,Potato,vegetable,30.05,55.52,10,12,15,85,90,92,18.04,21.53,1137.98,45.39,19.43,18.05,325.51,0.407,-34.48,1,0.437,54,Medium,Increase cooling
SHP_2872,Mutton,meat,0.91,84.81,0,1,2,85,90,95,16.75,0.11,2018.79,6.94,20.69,0.0,0.0,0.0,-5.19,0,0.105,85,Low,Maintain cold chain
SHP_2873,Tomato,vegetable,36.19,56.6,10,12,14,85,90,92,11.07,18.71,1285.26,46.25,1.62,24.19,267.69,0.335,-33.4,1,0.247,72,Low,Maintain cold chain
SHP_2874,Butter,dairy,19.79,68.12,2,4,6,75,80,85,10.22,38.67,1624.7,29.44,29.8,15.79,161.35,0.202,-11.88,1,0.126,83,Low,Maintain cold chain
SHP_2875,Potato,vegetable,20.52,69.5,10,12,15,85,90,92,5.23,39.61,3596.44,10.44,12.17,8.52,44.61,0.056,-20.5,1,0.101,86,Low,Maintain cold chain
SHP_2876,Potato,vegetable,12.01,58.92,10,12,15,85,90,92,14.62,1.52,4424.01,14.84,29.91,0.01,0.1,0.0,-31.08,0,0.024,93,Low,Maintain cold chain
SHP_2877,Fish,meat,16.59,91.73,0,1,2,85,90,95,12.59,32.45,1336.88,26.63,6.73,15.59,196.22,0.245,1.73,1,0.319,65,Medium,Increase cooling
SHP_2878,Carrot,vegetable,12.34,73.6,0,2,4,90,95,98,20.61,20.62,2490.76,44.11,20.66,10.34,213.02,0.266,-21.4,1,0.256,71,Low,Maintain cold chain
SHP_2879,Cabbage,vegetable,7.11,64.58,0,2,4,90,95,98,13.7,17.16,4808.88,8.77,2.69,5.11,70.04,0.088,-30.42,1,0.123,84,Low,Maintain cold chain
SHP_2880,Onion,vegetable,20.52,89.32,10,12,15,70,75,80,2.05,26.39,2947.81,3.47,17.88,8.52,17.46,0.022,14.32,1,0.023,93,Low,Maintain cold chain
SHP_2881,Carrot,vegetable,6.05,57.87,0,2,4,90,95,98,1.9,37.29,1729.01,46.99,7.5,4.05,7.7,0.01,-37.13,1,0.064,89,Low,Maintain cold chain
SHP_2882,Cabbage,vegetable,12.83,74.56,0,2,4,90,95,98,22.33,35.28,489.13,46.11,5.89,10.83,241.82,0.302,-20.44,1,0.303,66,Medium,Increase cooling
SHP_2883,Mango,fruit,21.54,62.05,12,14,16,80,85,90,15.78,33.31,3456.83,8.8,27.54,7.54,118.9,0.149,-22.95,1,0.229,74,Low,Maintain cold chain
SHP_2884,Potato,vegetable,11.47,53.43,10,12,15,85,90,92,13.3,33.22,993.17,27.38,21.34,0.0,0.0,0.0,-36.57,0,0.02,94,Low,Maintain cold chain
SHP_2885,Paneer,dairy,17.75,91.46,2,3,4,80,85,90,15.55,31.39,3368.29,21.68,3.36,14.75,229.32,0.287,6.46,1,0.21,75,Low,Maintain cold chain
SHP_2886,Milk,dairy,16.39,94.6,2,3,4,80,85,90,2.91,27.59,3682.71,27.91,6.7,13.39,39.02,0.049,9.6,1,0.17,79,Low,Maintain cold chain
SHP_2887,Orange,fruit,22.48,78.32,4,6,8,80,85,90,10.39,9.47,1814.91,46.1,26.62,16.48,171.26,0.214,-6.68,1,0.21,75,Low,Maintain cold chain
SHP_2888,Milk,dairy,2.62,42.11,2,3,4,80,85,90,23.66,25.35,3671.23,0.95,3.15,0.0,0.0,0.0,-42.89,0,0.059,90,Low,Maintain cold chain
SHP_2889,Paneer,dairy,13.24,48.52,2,3,4,80,85,90,6.04,3.01,3312.53,40.77,22.58,10.24,61.86,0.077,-36.48,1,0.168,79,Low,Maintain cold chain
SHP_2890,Tomato,vegetable,14.09,76.62,10,12,14,85,90,92,6.89,39.72,1160.88,10.72,8.67,2.09,14.36,0.018,-13.38,1,0.02,94,Low,Maintain cold chain
SHP_2891,Grapes,fruit,31.63,94.36,0,1,2,90,92,95,17.62,31.8,3256.57,26.0,29.12,30.63,539.7,0.675,2.36,1,0.721,26,High,Prioritize delivery
SHP_2892,Cabbage,vegetable,8.78,91.96,0,2,4,90,95,98,21.01,34.19,1004.32,47.3,15.22,6.78,142.5,0.178,-3.04,1,0.122,84,Low,Maintain cold chain
SHP_2893,Fish,meat,16.34,58.52,0,1,2,85,90,95,6.07,28.64,2569.51,31.34,15.13,15.34,93.17,0.116,-31.48,1,0.054,90,Low,Maintain cold chain
SHP_2894,Potato,vegetable,44.51,78.07,10,12,15,85,90,92,14.38,11.76,2046.54,5.11,27.0,32.51,467.39,0.584,-11.93,1,0.602,38,High,Prioritize delivery
SHP_2895,Orange,fruit,27.29,54.24,4,6,8,80,85,90,11.26,36.81,4085.98,7.05,23.08,21.29,239.73,0.3,-30.76,1,0.289,68,Low,Maintain cold chain
SHP_2896,Paneer,dairy,32.7,44.32,2,3,4,80,85,90,4.41,26.77,2616.42,34.89,1.02,29.7,131.01,0.164,-40.68,1,0.173,79,Low,Maintain cold chain
SHP_2897,Banana,fruit,42.44,41.83,13,14,16,80,85,90,12.41,18.21,1009.54,41.18,9.41,28.44,352.87,0.441,-43.17,1,0.505,47,Medium,Increase cooling
SHP_2898,Tomato,vegetable,17.82,63.58,10,12,14,85,90,92,19.76,31.56,645.49,9.58,16.55,5.82,114.92,0.144,-26.42,1,0.138,82,Low,Maintain cold chain
SHP_2899,Potato,vegetable,20.79,44.11,10,12,15,85,90,92,14.1,1.72,1035.79,32.06,11.97,8.79,123.93,0.155,-45.89,1,0.232,73,Low,Maintain cold chain
SHP_2900,Carrot,vegetable,9.3,43.96,0,2,4,90,95,98,1.48,25.07,3520.31,6.21,28.31,7.3,10.84,0.014,-51.04,1,0.02,94,Low,Maintain cold chain
SHP_2901,Tomato,vegetable,17.36,79.22,10,12,14,85,90,92,19.8,20.97,1346.96,42.31,24.55,5.36,106.22,0.133,-10.78,1,0.086,87,Low,Maintain cold chain
SHP_2902,Banana,fruit,36.94,72.37,13,14,16,80,85,90,4.3,12.36,4267.17,10.87,0.44,22.94,98.67,0.123,-12.63,1,0.166,80,Low,Maintain cold chain
SHP_2903,Onion,vegetable,34.03,50.51,10,12,15,70,75,80,11.47,20.33,1257.41,38.16,7.24,22.03,252.56,0.316,-24.49,1,0.261,70,Low,Maintain cold chain
SHP_2904,Grapes,fruit,6.83,71.82,0,1,2,90,92,95,17.66,15.46,3840.4,47.83,0.7,5.83,102.91,0.129,-20.18,1,0.147,81,Low,Maintain cold chain
SHP_2905,Apple,fruit,27.07,51.99,0,2,4,85,90,95,14.88,22.32,2492.3,28.79,16.53,25.07,372.92,0.466,-38.01,1,0.492,48,Medium,Increase cooling
SHP_2906,Butter,dairy,6.8,70.37,2,4,6,75,80,85,1.48,17.52,2510.94,13.94,11.39,2.8,4.13,0.005,-9.63,1,0.02,94,Low,Maintain cold chain
SHP_2907,Mango,fruit,14.99,71.91,12,14,16,80,85,90,4.04,25.46,1953.54,15.79,18.35,0.99,4.01,0.005,-13.09,0,0.049,91,Low,Maintain cold chain
SHP_2908,Cabbage,vegetable,0.66,53.92,0,2,4,90,95,98,4.28,2.44,2352.66,45.66,23.74,0.0,0.0,0.0,-41.08,0,0.037,92,Low,Maintain cold chain
SHP_2909,Apple,fruit,1.53,90.86,0,2,4,85,90,95,23.03,13.19,640.82,49.7,26.1,0.0,0.0,0.0,0.86,0,0.02,94,Low,Maintain cold chain
SHP_2910,Milk,dairy,2.86,76.65,2,3,4,80,85,90,20.61,8.0,2507.03,45.58,0.3,0.0,0.0,0.0,-8.35,0,0.02,94,Low,Maintain cold chain
SHP_2911,Potato,vegetable,41.74,43.16,10,12,15,85,90,92,4.2,19.13,3298.0,34.34,1.75,29.74,124.97,0.156,-46.84,1,0.185,78,Low,Maintain cold chain
SHP_2912,Tomato,vegetable,35.28,72.11,10,12,14,85,90,92,8.07,6.47,2815.62,45.63,0.47,23.28,187.86,0.235,-17.89,1,0.249,72,Low,Maintain cold chain
SHP_2913,Orange,fruit,19.78,44.05,4,6,8,80,85,90,6.61,0.26,1008.08,21.15,24.07,13.78,91.08,0.114,-40.95,1,0.218,75,Low,Maintain cold chain
SHP_2914,Grapes,fruit,0.13,74.41,0,1,2,90,92,95,1.49,20.57,4048.08,41.62,25.4,0.0,0.0,0.0,-17.59,0,0.02,94,Low,Maintain cold chain
SHP_2915,Grapes,fruit,0.35,83.64,0,1,2,90,92,95,13.53,8.49,3770.6,47.42,0.41,0.0,0.0,0.0,-8.36,0,0.02,94,Low,Maintain cold chain
SHP_2916,Chicken,meat,5.76,75.63,0,1,2,85,90,95,4.26,38.89,3191.75,8.22,0.62,4.76,20.29,0.025,-14.37,1,0.02,94,Low,Maintain cold chain
SHP_2917,Apple,fruit,30.75,44.38,0,2,4,85,90,95,6.21,5.64,3001.7,30.18,20.61,28.75,178.63,0.223,-45.62,1,0.251,71,Low,Maintain cold chain
SHP_2918,Orange,fruit,17.54,82.56,4,6,8,80,85,90,9.13,27.45,3501.21,11.19,16.05,11.54,105.33,0.132,-2.44,1,0.152,81,Low,Maintain cold chain
SHP_2919,Onion,vegetable,38.44,78.51,10,12,15,70,75,80,22.2,39.87,458.13,3.26,2.34,26.44,586.89,0.734,3.51,1,0.743,24,High,Prioritize delivery
SHP_2920,Grapes,fruit,1.97,47.5,0,1,2,90,92,95,12.31,18.29,1313.62,43.31,17.58,0.97,11.97,0.015,-44.5,0,0.02,94,Low,Maintain cold chain
SHP_2921,Onion,vegetable,29.5,71.6,10,12,15,70,75,80,3.34,4.96,1103.09,49.45,21.77,17.5,58.45,0.073,-3.4,1,0.126,83,Low,Maintain cold chain
SHP_2922,Paneer,dairy,10.44,78.71,2,3,4,80,85,90,2.75,6.16,4247.55,3.19,8.7,7.44,20.5,0.026,-6.29,1,0.02,94,Low,Maintain cold chain
SHP_2923,Grapes,fruit,0.23,48.85,0,1,2,90,92,95,9.29,20.33,355.0,15.05,28.01,0.0,0.0,0.0,-43.15,0,0.02,94,Low,Maintain cold chain
SHP_2924,Mango,fruit,19.24,59.83,12,14,16,80,85,90,14.9,32.35,1194.51,43.59,22.73,5.24,78.13,0.098,-25.17,1,0.228,74,Low,Maintain cold chain
SHP_2925,Chicken,meat,6.89,44.77,0,1,2,85,90,95,13.2,0.87,3091.86,43.16,17.53,5.89,77.76,0.097,-45.23,1,0.041,92,Low,Maintain cold chain
SHP_2926,Chicken,meat,9.92,44.98,0,1,2,85,90,95,4.46,6.9,432.49,20.41,17.48,8.92,39.74,0.05,-45.02,1,0.103,86,Low,Maintain cold chain
